,종목명,날짜,전체평점,평점,제목,장점,단점,이직이유
942,원익피앤이,2022.07.11,3.0,3.0,“그냥 다닐만한 회사”,"사람들이 잘해주고 회사 분위기는 좋다
다닐만한 회사이다","갑자기 성장하여 체계가 안잡혀 있어서
힘든점이 있다 수주가 많아지면 야근이 잦다
업무스킬등 배울점은 그렇게 많지않다",
943,원익피앤이,2022.07.04,3.0,3.0,“잘 모르겠음. ”,"밥이 맛있음
시설이 좋음
카페테리아 있음
깨끗함
성비 적당함
영어 쓸 곳이 있음
연봉 중소치고 나쁘지않음. 많이 변화하려 노력중. 과도기임.
동호회가 있어 친해지기 편함","주차공간이 없어서 단속뜨면 우루루 몰려나감.
팀이 너무 많아서 어디부서가 어떤 일을 하는지 파악하는데 한참 걸림.
부서바이부서가 심함. 직급구조가 모래시계인 곳은 일이 없거나 안하는 수준...
이런 부서일 경우 배울수 있는게 없음. 상급자에 따라 다르겠지만...
기존 고인물이 해야할 일을 안해서 다른부서도 안함. 방관구조
장비 품질은 전혀 신경안쓰고 무조건 최저가의 부품만 써서 눈앞의 이익만 챙기려고함....ㅜ",
944,원익피앤이,2022.07.01,3.0,1.0,“솔직히 이직한거 엄청 후회함..괜히왔어”,"건물 깨끗하고 밥 맛있음 사내카페테리아 있어서
커피랑 음료 무제한","워라벨 없음 입사한 그 주 부터 퇴근 눈치줌
벌써 퇴근하냐~ 이번주만 봐준다 ~ 눈치줌

사원증 놓고오면 아무곳도 못감 어딜가든 다 사원증 찍고 들어가야함

상조회 무조건 자동가입이고 매달 2-3만원 공제함
근데 받는 혜택은 없음","군대문화. 6시 이후에도 당연하듯이 업무주는 문화
알아서 해야하지만 못하면 욕먹는 문화"
945,원익피앤이,2022.06.24,3.0,1.0,“빈부격차가 큰 회사”,"연장근무 수당이 나옴
팀 마다 차이가 있지만 워라벨 가능","연구소는 연구를 안하고
설계는 설계를 못하고
생산은 관리를 못함",
946,원익피앤이,2022.06.09,3.0,5.0,“워라벨 vs 커리어(돈) 선택할 수 있는 회사”,자율출퇴근제. 밥맛있음. 연차사용 자유. 원익 인수 후 복지와 연봉 늘어나고 있음. 2차전지 장비 회사로 전망 좋음. 일 많이 한 만큼 챙겨줌(야근+특근수당),"노력하지 않으면 커리어와 돈 쌓기 어려움. 월급루팡되면
워라벨 누릴 수 있으나 경력이 단절됨. 자기 밥그릇 자기가 챙겨야함. 월급 루팡들 꽤 보임. 수원, 평택 회사 위치가 애매함.",
947,원익피앤이,2022.06.08,3.0,3.0,“워라벨이 보장되는 회사부바부”,미래 가능성이 좋다고 생각합니다. 밥이 꽤 맛있습니다.,부바부 일하는 시간이 차이가 많이나기때문에 그로인한 스트레스가 많습니다,
948,원익피앤이,2022.06.05,3.0,4.0,“국내 배터리 업체 괜찮은 회사”,"국내 배터리 회사로 국내에서는 원탑
배터리 후공정으로 설비 제조 업체
현재 원익으로 되어 배터리 전공정까지 사업을 병행
월급 잘 나옴. 성과급 %매년 상승.
매출액 매년 상승하여 목표치 달성으로 소소하게 선물 지급
미래적으로 몇년은 아이템이 괜찮음
점점 원익그룹처럼 복지 개선 중","전체적인 분위기는 좋으나, 일부 부서는 별로
부서별 업무 및 스트레스 받는 강도 다름
국외 출장비 있으나 국내 출장비 없음
(현재 이야기는 간혹 나오나 아직 개선 되지 않음)
급성장 회사로 체계가 아직 중견처럼 되어 있지 않아 힘든부분이 있음
출장부서는 출장부사인 만큼 출장이 많음",
949,원익피앤이,2022.06.02,3.0,4.0,“워라벨 챙기기 좋음”,"편하게 워라벨 챙기고 다님 연차사용 편하고
일의 강도 안높음 열심히 하면 하는데로 돈 벌음","그룹사 대비 급여가 적은편
고색역에서 꽤 걸어야함 아직 피앤이 솔루션의 느낌이 큼",
950,원익피앤이,2022.05.27,3.0,2.0,“고독한 회사”,내근하는 부서의 장점 밥은 괜찮음. 월급 안밀림. 성과급 지급.,"출장 부서는 매일 출장. 출장이 많은 만큼 숙박이 많음
현재 국내 출장비 없음.
출장 시 식비는 몇년째 8,000원
전체적인 분위기는 좋으나 몇몇 부서 분위기는 암울",
951,원익피앤이,2022.05.25,3.0,2.0,“다니기 나쁘지 않은 회사”,"사람들이 인간적인 편이다.
점점 발전하고 있는거 같다.
워라벨이 보장된다.(부서별편차있음)","연봉이 진급해도 거의 안오른다.
업무랑 직군을 마음대로 바꾼다.
틈만 나면 조직개편을 한다.
합병 전이 더 나았다..",
952,원익피앤이,2022.05.25,3.0,3.0,“자리잡고 있는 회사”,"꼰대 없고 비교적 자유로운 분위기에서 업무 가능
아이템이 좋기 때문에 타 회사 이직에 도움 가능
실무 경험 많이 쌓을 수 있음","없다시피 한 복지
낮은 연봉
체계가 없어 일을 배운데 힘든 부분이 있음
인력 부족으로 시기에 따라 업무 과중",
953,원익피앤이,2022.05.20,3.0,4.0,“부바부이지만 연차사용 자유롭고 편한분위기”,밥잘나오고 급여정확하고 그외대우는 중소기업대비 평균이상 수준임,외부출장업무 고객사 대응으로 스트레스 있음.일정이 빡빡해서 야근도 많은편임,
954,원익피앤이,2022.05.04,3.0,3.0,“워라밸은 가능”,자유도는 좋다 개인의 연차나 휴가에대해 머라고하지않는다,개인의 커리어가 퇴보함 배우는건 없고 단순노동에 반복적인 업무가 많음,
955,원익피앤이,2022.05.01,3.0,3.0,“개인주의 회사”,"근 2~3년 사이 입사자가 많고, 나머지는 꼰대같은 고인물들.
최근 입사자들은 서로 서먹서먹하고, 꼰대들은 꼰대들이다.","업무 지시가 구체적이지가 않다.
업무 지시가 없더라도 문제가 생길것 같은 부분은 본인이 캐치해서 잡아내야함.
알려주지도 않고 시키지 않은일이라도 캐치하지 못해서 문제가 생긴다면 그건 다 니탓이다.",
956,원익피앤이,2022.04.30,3.0,2.0,“무난한 회사”,"밥이 맛있다
부바부지만 사람들이 괜찮다
좋아지려고 노력함","위치가 애매하다
일하는 사람들만 일한다
꼰대들이 일부 있다",
957,원익피앤이,2022.04.25,3.0,2.0,“부바부”,"식사 3끼 다 챙겨줌
꼰대가 없음
사내 문화가 개방적임","부서마다 업무량과 시간이 차이가 굉장히 심함
다른 회사 대비 적은 임금",
958,원익피앤이,2022.04.24,3.0,2.0,“실무자가 없는 회사”,"원만한 사내분위기
식사3끼 제공
나름 직원 복지신경쓰려고 노력중","업무 체계가 없음
항상 일하는 사람만 함 매우 심각함",
959,원익피앤이,2022.04.14,3.0,3.0,“꼰대는 없음”,부바부인것 같지만 꼰대가 별로 없고 서로 쓸데없이 터치안함,잦은 야근과 주말출근. 그리고 이걸 크게 문제라고 생각 안 함. 현재 과도기라 어수선함,
960,원익피앤이,2022.04.08,3.0,2.0,“알아서 성장하길/비전은 그리... /연봉은 비슷한 중소보다 1장 가까이 적은 수준ㅜㅠ”,"첫 회사로 선택하면
- 회사 문화 괜찮음
- 식사 3끼 가능
경력직
- 일의 난이도 괜찮음
- 고객대응 난이도 전 보다 나아짐","첫 회사로 선택하면
- 커리어 엉망으로 시작(개발자)
- 안되면 외주(일은 되나 개인의 성장은 힘들지)
경력직
- 일이 당신에게 몰릴 것임
- 업무 인수 받기 힘들 것임(처음부터 파세요)",
961,원익피앤이,2022.04.02,3.0,3.0,“부바부”,"맛있는 회사 식당 밥,
비교적 자유로운 의사소통, 연차사용","잦은 출장 일정 으로 워라밸 지키기 어려움,
출장시 식대 답답함",
962,원익피앤이,2022.03.29,3.0,3.0,“워라벨 보장”,"돈 잘줌(물론 많이는 아님), 업무가 그리 과하지 않음 ,원익ips 급여 따라갈려고 함","커리어 하나도 못쌓음,현실에 안주 하고 싶은 사람한테 추천",
963,원익피앤이,2022.03.27,3.0,3.0,“점점 커져가는 회사”,아침점심저녁 걱정없이 먹을수있고 쉬는시간이 있어서 쉴수있다,타팀과의 협조가 잘 안되고 주차할공간이 부족하고 주차비가 너무 비쌈,
964,원익피앤이,2022.03.22,3.0,3.0,“전망좋은회사”,옥상정원테라스식당.미팅룸많는거.밥맛있는거.사람들인사잘하고친절한거,"회사벨류,규모,성정자능성대비너무짠급여.연말버너스도잘모르겠음",
965,원익피앤이,2022.03.17,3.0,3.0,“워라벨이 보장되는 회사”,"자유로운 유연근무제 (팀마다 다름)
밥 잘나옴
야근,특근비 잘 나옴","체계없는 업무 분담
프로젝트 PM 이 엉망
전반적으로 신규입사자에 대한 매뉴얼이 부족함",
966,원익피앤이,2022.03.10,3.0,4.0,“최소 평타 이상”,장비 업계에서 이 정도면 실체감은 상위레벨 수준의 워라벨,"그치만 실력들은 ...
다른 쪽 경험 없는들이 없는건지 알고 싶지 않은건지 자기가 아는게 대부분이라 생각",
967,원익피앤이,2022.03.08,3.0,3.0,“꺼지지 않는 등대”,"세 끼 다 줌
수도권에 있음
커가는 산업군에 속해있음.","자원 관리를 잘 못함
개선 아이디어를 낼 수 있는 창구 없음
여름, 겨울 휴가 없음
복지 없음
탈퇴 불가능한 상조회",
968,원익피앤이,2022.03.05,3.0,3.0,“마음먹기에 따라 다른회사”,"부서별 다르긴 하지만 전반적으로 팀분위기가 좋음
부서별 다르지만 자유로운 연차 사용","경영진, 옛날생각이 가득찬 고인물, 대우 받지 못하는 능력자
대우 받는 간신들
없는 것과 다름없는 복지
업종 순위 대비 낮디낮은 급여
잦은 출장 및 낮은 대우",
969,원익피앤이,2022.02.23,3.0,4.0,“최소 평타 이상 회사”,"그래도
정해진 기준이 잘되어 있어 말도 안되는 일이 생길 걱정은 안해도된다
냉정하게 평타 이상이라하고 장비업계에서는 상위권이라 생각한다",어디든 그러겠지만 일정이 관리에 있어 편차가 너무 심하다 큰소리치면 자기가 잘난 줄 안다,해당 분야를 경험해보고 싶었고 네임벨류도 나쁘지 않아서
970,원익피앤이,2022.02.21,3.0,3.0,“주먹구구식의 꼰대회사”,"같이 일하는 동료가 좋았다.
힘들수록 끈끈해지는 전우애처럼 동료들과 힘낼 수 있어 좋았다..(과거형)
성장의 가능성이 있다","권한없는 책임감만 가중시키고..
회사의 문제점을 개인한테 돌리는
구먹구구식 회사..
성장 가능성은 있지만, 그 가능성은 직원들의 땀과 노력으로 만들어진다는걸 모르고 잘되면 자기의 공, 잘못되면 아래로 책임을 떠 넘기는 형태의 조직구조
개선하고 좋아지려고 하는 척, 복지가 좋은 척, 척하는 회사임.",
971,원익피앤이,2022.02.20,3.0,1.0,“워라벨은 보장됩니다”,"워라벨이 가장좋았습니다

그것왜에는 흠......

밥을 줍니다","군대문화 및 정치질이 심합니다

클수없는구조입니다

다 좋네요","그냥 커리어도 못쌓고

좋은회사라도 느껴지지않아서

이직"
972,원익피앤이,2022.02.19,3.0,3.0,“그냥 그럭저럭 다닐만한 회사”,밥이 맛있고 복지시설이 좋으며 젊은 사람들이 많아 꼰대가 많이 없다,야근이 거의 당연시 되는분위기고 연봉 또한 너무 적고 인상률도 적다고한다,
973,원익피앤이,2022.02.18,3.0,3.0,“성장가능성이 큰회사”,"유연근무가있어 좋고 복지가 점점 좋아짐,.........",일정조율이 잘안되고 업무협조가 잘안됨 어디회사든 마찬가지이다~~,
974,원익피앤이,2022.02.18,3.0,3.0,“부바부~”,"사람들이 좋음
전망이 좋음
일한만큼 월급을 받을 수 있음","워라밸은 부바부
급여는 낮은편이라고 생각됨..
개편이 잦음",
975,원익피앤이,2022.02.15,3.0,3.0,“돈버는 기계”,"월급 안밀림, 작년 인센티브 잘나옴, 회사 규모가 커지고 있음","강제 근무지 이동, 너무 바빠.. 근데 노는팀은 개놀아.. 열받음의 연속.",
976,원익피앤이,2022.02.14,3.0,4.0,“일은 빡센데 한만큼 주기는 하는 듯”,"커리어갸발에 좋다. 연장 잘준다.
케바케지만 꼰대가 별로 없다.
밥도 나름 먹을만 함",큰 프로젝트가 많아서 일이 상상이상으로 빡세다. 무엇을 상상하든 그 이상을 보여줄 수있음,
977,원익피앤이,2022.02.13,3.0,5.0,“사람들이 좋은 회사”,"자유로운 연차이용
좋은 사람들
맛있는 사내식당
회사 성장가능성","조직개편으로 인한 혼란
아쉬운 연봉 및 복지
아직은 과도기라는 점?",
978,원익피앤이,2022.02.11,3.0,3.0,“꽤 괜찮은 회사”,"비교적 자유롭고 젊은 분위기
식당과 카페테리아
커가는 회사
새로운경영진과 가족회사가 아니라는점에서 성장가능성이 더 크다는 것","잦은 조직개변으로 업무스콥 혼동가능성 큼
부서별 업무강도 차이 큼
업무분장 미흡
부서간 협업 부족
회사는 커가지만 제도와 시스템 부족",
979,원익피앤이,2022.02.08,3.0,3.0,“오래 다닐만한 곳은 아닌 회사”,"조식 중식 석식 제공
탕비실이나 화장실 깨끗하게 관리 잘 됨","복지가 거의 없음
상조회비가 너무 많다 생각
업무는 부바부가 있음",
980,원익피앤이,2022.02.07,3.0,2.0,“평탄하게 다닐 수 있는 회사”,"식당에서 밥 맛있어요
워라밸 적당히 지켜져요
사람들 좋아요
유니폼 제공
나름 자유로운 연차사용","부서별 업무 강도가 달라요
부서 간 협업이 안돼요
연봉 격차
잦은 조직개편
주차공간 없어요",
981,원익피앤이,2022.02.07,3.0,3.0,“부바부”,밥이 맛있고 연차 사용하는데에 있어서 눈치를 주지 않습니다.,부바부. 부서 간 체계 부족으로 업무 과부하. 주먹구구식의 운영,
982,원익피앤이,2022.02.04,3.0,3.0,“워라벨”,"탕비실 생겨서 커피 마실 수 있음
화장실 깨끗
밥줌
월급 재때줌","연봉 동종업계 기준 매우 짬
기본 직원복지에 돈 안씀
산단이라 교통불편
재경팀이 갑임
직원 갈아서 임원들 배채우는 곳",
